,q0001,q0002,q0009,q0025,q0026,q0028,q0029,q0030,auto_Unnamed: 0,auto_StartDate,auto_EndDate,auto_q0001,auto_q0002,q0004_0001,q0004_0002,q0004_0003,q0004_0004,q0004_0005,q0004_0006,auto_q0005,q0007_0001,q0007_0002,q0007_0003,q0007_0004,q0007_0005,q0007_0006,q0007_0007,q0007_0008,q0007_0009,q0007_0010,q0007_0011,q0008_0001,q0008_0002,q0008_0003,q0008_0004,q0008_0005,q0008_0006,q0008_0007,q0008_0008,q0008_0009,q0008_0010,q0008_0011,q0008_0012,auto_q0009,q0010_0001,q0010_0002,q0010_0003,q0010_0004,q0010_0005,q0010_0006,q0010_0007,q0010_0008,q0011_0001,q0011_0002,q0011_0003,q0011_0004,q0011_0005,q0012_0001,q0012_0002,q0012_0003,q0012_0004,q0012_0005,q0012_0006,q0012_0007,auto_q0013,auto_q0014,auto_q0015,auto_q0017,auto_q0018,q0019_0001,q0019_0002,q0019_0003,q0019_0004,q0019_0005,q0019_0006,q0019_0007,q0020_0001,q0020_0002,q0020_0003,q0020_0004,q0020_0005,q0020_0006,q0021_0001,q0021_0002,q0021_0003,q0021_0004,auto_q0022,auto_q0024,q0025_0001,q0025_0002,q0025_0003,auto_q0026,auto_q0028,auto_q0029,auto_q0030,auto_q0034,auto_q0035,auto_q0036,auto_race2,auto_racethn4,auto_educ3,auto_educ4,auto_age3,auto_kids,auto_orientation,auto_weight
895,1.0,0.3333333333333333,0,1,1.0,1,0.6666666666666666,1,895,793,785,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,3,0,1,0,1,1,0,16,8,0,0,1,1,0,0,1,1,1,174
896,0.3333333333333333,0.6666666666666666,1,1,1.0,1,1.0,1,896,794,786,3,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,0,1,0,0,0,2,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,27,10,4,0,1,1,0,2,0,1,1,381
897,0.6666666666666666,0.6666666666666666,0,1,1.0,1,1.0,1,897,794,785,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,0,1,0,1,1,2,9,6,6,3,1,1,0,2,0,1,1,269
898,1.0,1.0,0,1,1.0,1,0.3333333333333333,3,898,795,787,1,2,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,2,1,1,1,1,1,1,1,1,1,1,3
899,0.6666666666666666,0.6666666666666666,1,1,0.0,1,1.0,5,899,796,788,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,3,0,1,0,0,1,2,13,3,7,0,1,1,0,2,0,1,0,21
900,0.6666666666666666,0.3333333333333333,0,1,1.0,1,0.6666666666666666,4,900,797,789,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,2,2,0,1,0,1,1,0,14,7,8,0,1,1,0,0,1,1,1,25
901,1.0,0.6666666666666666,0,1,1.0,0,0.6666666666666666,2,901,796,788,1,0,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,3,0,32,1,4,0,0,3,0,0,1,1,1,382
902,1.0,0.0,0,1,1.0,1,1.0,5,902,797,789,1,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,4,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,5,4,3,3,1,1,0,2,1,1,1,62
903,0.6666666666666666,0.6666666666666666,1,0,1.0,0,0.6666666666666666,4,903,798,788,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,1,0,2,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,14,3,8,1,0,0,0,0,2,0,1,383
904,0.3333333333333333,0.3333333333333333,1,1,1.0,1,0.3333333333333333,5,904,799,790,3,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,3,0,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3,1,1,0,1,1,5,6,1,3,0,1,1,1,1,0,1,1,64
905,1.0,1.0,0,1,1.0,0,0.0,1,905,800,791,1,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,3,0,1,0,1,0,4,16,3,5,4,0,0,2,3,0,1,1,384
906,0.6666666666666666,0.3333333333333333,0,1,1.0,1,0.6666666666666666,1,906,800,792,0,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,27,1,4,4,1,1,0,0,1,1,1,69
907,0.6666666666666666,0.3333333333333333,0,1,1.0,1,0.6666666666666666,5,907,801,790,0,1,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,31,10,7,1,1,1,0,0,1,1,1,38
908,1.0,0.6666666666666666,1,0,1.0,1,0.3333333333333333,3,908,802,793,1,0,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,1,2,3,1,4,1,1,1,1,0,0,1,146
909,0.6666666666666666,0.6666666666666666,1,0,0.0,1,0.6666666666666666,2,909,803,794,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,1,1,0,2,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,0,1,0,7,5,4,0,1,1,0,0,1,0,0,184
910,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.3333333333333333,3,910,804,794,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,1,1,1,33,1,2,0,1,1,1,1,1,1,1,385
911,1.0,0.6666666666666666,0,1,1.0,0,0.3333333333333333,2,911,805,795,1,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,3,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,1,28,9,4,0,0,0,1,1,1,1,1,386
912,1.0,1.0,0,1,1.0,1,1.0,2,912,806,796,1,2,1,1,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,1,1,2,32,1,4,0,1,1,0,2,1,1,1,15
913,1.0,0.6666666666666666,1,1,1.0,1,0.3333333333333333,3,913,807,797,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,5,3,8,1,0,1,1,1,1,0,1,1,146
914,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,2,914,808,797,0,0,1,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,1,1,1,1,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,5,1,1,0,3,0,0,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3,0,1,0,1,1,2,22,1,4,0,1,1,0,2,0,1,1,387
915,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,5,915,809,798,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,2,0,3,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,0,17,10,3,3,1,1,0,0,0,1,1,388
916,1.0,0.3333333333333333,0,1,1.0,0,0.3333333333333333,2,916,810,799,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,3,5,22,1,4,0,0,3,1,1,0,1,1,389
917,1.0,0.0,1,1,1.0,1,0.3333333333333333,2,917,811,800,1,3,1,1,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,2,3,0,1,0,1,1,1,8,3,4,0,1,1,1,1,1,1,1,40
918,0.6666666666666666,0.3333333333333333,1,1,1.0,1,1.0,1,918,812,801,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,0,3,1,0,0,1,1,2,16,9,0,0,1,1,0,2,0,1,1,182
919,0.6666666666666666,0.3333333333333333,0,1,1.0,1,0.6666666666666666,5,919,813,802,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,5,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,13,3,7,0,1,1,0,0,1,1,1,38
920,0.6666666666666666,0.6666666666666666,1,0,1.0,1,0.3333333333333333,2,920,814,803,0,0,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,1,0,2,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,3,0,1,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,2,0,0,1,1,1,1,41,9,9,0,1,1,1,1,0,0,1,143
921,0.6666666666666666,1.0,1,0,0.5,1,1.0,1,921,815,804,0,2,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,3,1,2,16,7,0,1,1,1,0,2,0,0,0,182
922,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,2,922,816,800,0,0,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,1,0,2,1,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,4,1,0,2,1,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2,1,1,0,1,1,0,22,6,4,0,1,1,0,0,0,1,1,294
923,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.3333333333333333,3,923,817,805,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,4,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,1,0,2,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,1,34,8,2,0,1,1,1,1,0,1,1,114
924,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,2,924,818,806,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,2,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,2,0,1,0,1,1,2,22,10,4,0,1,1,0,2,0,1,1,387
925,0.6666666666666666,0.3333333333333333,0,1,1.0,1,0.6666666666666666,1,925,818,805,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,0,27,1,4,3,1,1,0,0,1,1,1,69
926,1.0,0.0,1,0,1.0,0,0.6666666666666666,2,926,819,807,1,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,0,1,1,2,0,48,8,9,0,0,2,0,0,0,0,1,390
927,1.0,0.6666666666666666,0,1,1.0,1,0.3333333333333333,3,927,820,808,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,1,5,1,0,1,1,1,1,0,1,1,368
928,0.6666666666666666,0.6666666666666666,0,1,1.0,1,1.0,3,928,820,809,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,2,34,8,1,0,1,1,0,2,1,1,1,166
929,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.3333333333333333,2,929,821,810,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,1,0,2,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,1,0,1,1,1,8,1,4,0,1,1,1,1,0,1,1,156
930,0.6666666666666666,0.6666666666666666,0,1,1.0,1,0.3333333333333333,4,930,821,811,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,2,0,1,0,1,1,1,14,8,8,0,1,1,1,1,1,1,1,26
931,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.6666666666666666,1,931,822,812,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,4,1,1,2,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0,2,0,1,0,1,1,0,16,8,0,0,1,1,0,0,0,1,1,63
932,1.0,0.6666666666666666,0,0,1.0,1,1.0,2,932,823,813,1,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,2,3,0,0,1,1,1,2,30,3,9,1,1,1,0,2,1,0,1,274
933,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,1,933,642,640,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,1,0,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,45,5,6,0,1,1,0,0,0,1,1,92
934,1.0,1.0,0,1,1.0,0,0.3333333333333333,3,934,642,814,1,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,2,0,1,0,1,3,3,3,8,1,4,0,3,2,3,0,1,1,391
936,0.6666666666666666,0.3333333333333333,0,0,1.0,1,0.3333333333333333,2,936,824,814,0,1,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,3,24,8,9,0,1,1,2,3,1,0,1,220
937,0.3333333333333333,0.3333333333333333,1,1,0.0,0,0.3333333333333333,5,937,825,816,3,1,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,1,0,2,1,0,0,0,0,1,5,8,3,0,0,0,1,1,0,1,0,392
938,0.6666666666666666,0.6666666666666666,1,1,1.0,1,0.6666666666666666,5,938,825,817,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,2,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,1,2,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0,2,3,1,0,0,1,1,0,6,8,3,0,1,1,0,0,0,1,1,393
939,1.0,0.6666666666666666,1,0,1.0,1,0.3333333333333333,1,939,826,818,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3,0,0,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,0,0,1,1,1,5,16,7,0,0,1,1,1,1,0,0,1,394
942,0.6666666666666666,0.6666666666666666,1,1,1.0,0,0.3333333333333333,4,942,708,821,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,1,0,1,1,1,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,2,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,2,3,14,3,8,0,0,2,2,3,1,1,1,395
943,1.0,0.6666666666666666,0,1,1.0,1,0.6666666666666666,4,943,829,822,1,0,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,2,5,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,1,1,0,19,8,7,1,1,1,0,0,1,1,1,34
944,0.6666666666666666,1.0,0,0,1.0,1,0.3333333333333333,1,944,830,823,0,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,1,1,15,7,6,1,1,1,1,1,0,0,1,70
945,0.3333333333333333,0.3333333333333333,1,0,1.0,1,1.0,2,945,831,824,3,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,1,1,1,2,36,7,8,3,1,1,0,2,2,0,1,396
946,1.0,0.3333333333333333,1,1,1.0,1,1.0,4,946,832,825,1,1,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,4,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,1,2,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,2,14,2,8,3,1,1,0,2,0,1,1,142
947,0.6666666666666666,0.3333333333333333,0,1,1.0,1,0.6666666666666666,2,947,833,826,0,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,2,0,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,22,5,4,0,1,1,0,0,1,1,1,291
948,0.6666666666666666,0.0,0,0,1.0,1,0.3333333333333333,2,948,834,827,0,3,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,1,1,1,1,30,7,9,0,1,1,1,1,1,0,1,214
949,1.0,0.3333333333333333,1,0,1.0,1,0.6666666666666666,3,949,835,828,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,1,0,11,9,2,0,1,1,0,0,2,0,1,397
950,0.6666666666666666,0.6666666666666666,0,0,0.0,1,1.0,5,950,836,827,0,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,2,46,9,7,3,1,1,0,2,0,0,0,230
951,1.0,0.0,1,1,1.0,1,1.0,5,951,837,829,1,3,1,1,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,1,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,0,1,0,1,1,2,31,8,7,0,1,1,0,2,0,1,1,21
952,0.6666666666666666,0.6666666666666666,1,1,1.0,1,1.0,1,952,838,830,0,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,4,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,4,1,0,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,3,0,1,0,1,1,2,37,7,6,0,1,1,0,2,1,1,1,141
953,0.6666666666666666,0.0,0,1,1.0,1,0.3333333333333333,2,953,839,831,0,3,0,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,2,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,2,0,1,0,1,1,1,8,9,4,0,1,1,1,1,1,1,1,40
954,0.6666666666666666,0.3333333333333333,1,1,1.0,1,0.6666666666666666,5,954,840,832,0,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4,2,1,2,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,2,0,1,0,1,1,0,6,1,3,0,1,1,0,0,1,1,1,43
